"","t","y","yl","yu"
"63",0.67,0.121506726953213,0.0773045828619424,0.169580338935545
"64",0.68,0.12412003085737,0.0800876688725797,0.169106045586791
"65",0.69,0.126790915308125,0.0808457078414069,0.171416936124099
"66",0.7,0.129508137475406,0.0861048434475768,0.173853365052563
"67",0.71,0.132269040540643,0.0900660750226754,0.175265745817295
"68",0.72,0.135080492067273,0.0929300119340943,0.176648615562948
"69",0.73,0.137956334946488,0.0952022829295124,0.178237182135775
"70",0.74,0.140912953874219,0.0994545481184682,0.181163755021228
"71",0.75,0.143965112027325,0.103178731916753,0.183388724703046
"72",0.76,0.147123712389687,0.107030793420799,0.185459195251848
"73",0.77,0.150396046713369,0.112579508965872,0.18777093421139
"74",0.78,0.153788104520678,0.116936063037185,0.190207234983927
"75",0.79,0.157308081365069,0.122028326964617,0.193855778823363
"76",0.8,0.160970313402914,0.127070741113523,0.198600285885618
"77",0.81,0.164799086674889,0.132169227665003,0.201431934694865
"78",0.82,0.168831780846838,0.135832165727739,0.203418091357378
"79",0.83,0.173120605181747,0.140394429145174,0.206552403003147
"80",0.84,0.177732055110923,0.145774259187064,0.209500075309245
"81",0.85,0.18274339951479,0.151742217616865,0.213656198166688
"82",0.86,0.188235886431795,0.157490437082564,0.218555547655484
"83",0.87,0.19428449166718,0.163371667974848,0.225381208221823
"84",0.88,0.2009435787558,0.171057714970107,0.232699828549419
"85",0.89,0.208227004250369,0.178389395360055,0.239605897766883
"86",0.9,0.216080904741445,0.185457865320043,0.247773691384439
"87",0.91,0.224348827845165,0.193370208812802,0.25604458935132
"88",0.92,0.232732660371064,0.200410325648002,0.264265671142539
"89",0.93,0.240758341234905,0.207711964976516,0.27281866438328
"90",0.94,0.247760583416804,0.214241508343722,0.281143650940017
"91",0.95,0.252902872283399,0.215952013573142,0.287313008965313
