"","t","y","yl","yu"
"74",0.78,-0.786750828865984,-1.73801634735712,-0.0411681525967026
"75",0.79,-0.76747469075161,-1.68527176412633,-0.0305725501600327
"76",0.8,-0.744718669404103,-1.64549901321667,-0.00993253547272073
"77",0.81,-0.718950751964779,-1.59952034445018,-0.00904088835481222
"78",0.82,-0.69069962656285,-1.54251339201414,0.0259230920459185
"79",0.83,-0.660580483323629,-1.47015258158868,0.0420636627066117
"80",0.84,-0.629321951662797,-1.39670162059026,0.0666841128342997
"81",0.85,-0.597786201073233,-1.39259296855142,0.0953495269734635
"82",0.86,-0.56697649741773,-1.34538289497625,0.108995284243855
"83",0.87,-0.538029406566313,-1.31261806024227,0.131543934991846
"84",0.88,-0.51219190513027,-1.25683872132834,0.137841944354366
"85",0.89,-0.490785472755481,-1.20905277198404,0.151008952086111
"86",0.9,-0.475158968298614,-1.18111490276624,0.196810643792243
"87",0.91,-0.466630968193917,-1.1775155453477,0.193433128852585
"88",0.92,-0.466423298878961,-1.21477777185972,0.201307779626313
"89",0.93,-0.475593116511376,-1.25535439850882,0.18439681337526
"90",0.94,-0.494980377817667,-1.30207468872682,0.170038715573186
"91",0.95,-0.525196263594297,-1.38843300414321,0.167036734884993
