"","t","y","yl","yu"
"49",0.53,0.0908334360624924,0.0456540806332314,0.135231018654325
"50",0.54,0.0928266255309852,0.0488082966933915,0.137505249267028
"51",0.55,0.0949644899337296,0.0518052038065532,0.140400973577985
"52",0.56,0.0972340291199036,0.053110888028187,0.142854241118709
"53",0.57,0.0996056961118526,0.0531839494474288,0.145990449697555
"54",0.58,0.102038888935634,0.0556461577438743,0.148376715792268
"55",0.59,0.104490710706491,0.0567844215985641,0.151137417259426
"56",0.6,0.106925368488668,0.059107481204193,0.154556898843365
"57",0.61,0.109321258069383,0.0621881925689524,0.155903697038192
"58",0.62,0.111673629537009,0.0640681857524776,0.156856717586597
"59",0.63,0.113992420972659,0.0653793685369159,0.160347903679513
"60",0.64,0.116296636406492,0.0672998132359335,0.162581389866747
"61",0.65,0.118607727435008,0.0688269051020889,0.166163074271907
"62",0.66,0.120944384659195,0.0704096466343663,0.167062528879199
"63",0.67,0.123320109600964,0.0746059386335888,0.168212533708871
"64",0.68,0.125743521977946,0.078062489374088,0.170189223353842
"65",0.69,0.128220249637311,0.082621854158531,0.173534394812372
"66",0.7,0.130754890415351,0.0870318097325007,0.175197071679864
"67",0.71,0.133351967996391,0.0908844102403916,0.177409863621488
"68",0.72,0.136015705653727,0.0948950429680503,0.178967950597973
"69",0.73,0.138749302659146,0.0989653895575426,0.1792615453366
"70",0.74,0.141554768393595,0.102678423277558,0.183064288452045
"71",0.75,0.144434086378077,0.106199051315934,0.183184737781508
"72",0.76,0.147391751116255,0.107655219500183,0.185861926000461
"73",0.77,0.150437979618161,0.109634925262493,0.187011247030125
"74",0.78,0.153591531032106,0.113793033630819,0.188614511080255
"75",0.79,0.156881201147346,0.118855153625509,0.189907377445301
"76",0.8,0.160345565670853,0.122810659671117,0.193210820821904
"77",0.81,0.164031172638711,0.128088399276176,0.196728642246249
"78",0.82,0.16798987646505,0.133106057334992,0.199827290574696
"79",0.83,0.172276181150488,0.138595427889931,0.203955963225021
"80",0.84,0.176945232139685,0.144092014620082,0.208729916259378
"81",0.85,0.182051472680666,0.151237131180847,0.213339027862146
"82",0.86,0.187647048774591,0.1570510674628,0.218326716834955
"83",0.87,0.193777988494906,0.163589600217229,0.225361492037852
"84",0.88,0.200475319005477,0.171049514879873,0.231966083941957
"85",0.89,0.207738100543794,0.178937861668585,0.237769496010069
"86",0.9,0.215506408551254,0.187077379755638,0.246134528995238
"87",0.91,0.22362499640277,0.19490159039854,0.253868960157758
"88",0.92,0.231802673711596,0.20182379705408,0.263587755242244
"89",0.93,0.239577524442336,0.209725899108251,0.270379732540929
"90",0.94,0.246302277589656,0.215705543867395,0.278378793276169
"91",0.95,0.251165155167264,0.218283403029547,0.284278633642624
